,Term,Level,gene_count,num_pos,gene_name
262,GO:0042755,4,27,24,"ADORA2A, ADRB3, AGRP, CCK, CPT1A, ACE, HCRT, IAPP, LEP, NPY5R, OPRD1, OXTR, P2RY1, STAT3, TACR1, TH, TRH, UCHL1, PRLH, ATP8A2, BBIP1, TMEM18, BBS12, NPSR1"
263,GO:0042908,4,26,15,"SLC31A1, GJA1, ABCC1, SLC22A18, SLC2A1, SLC18A1, SLC22A3, SLC22A2, SLC7A5, ABCC3, NR1I2, SLC22A8, ABCC5, SLC47A1, SLC29A4"
264,GO:0043085,4,19,17,"ATP7A, CAV1, FGFR4, FXN, PSEN1, PSEN2, SOD1, STX4, XRCC5, YWHAB, CIB1, NCSTN, B3GAT3, APH1A, BCAS3, PSENEN, AZIN2"
265,GO:0043087,5,61,44,"CRK, EFNA5, EPHA1, EPHA3, EPHA4, EPHA5, EPHB3, FGD1, NF1, NTRK2, PLXNA1, PLXNA2, PLXNB1, PLXNB3, PRKG1, PTK2, RAP1GAP, RDX, SOD1, VAV1, VAV2, ITGB1BP1, PLXNC1, VAV3, RALBP1, ADAP1, BVES, RAB3GAP1, PLXND1, PLXNB2, RAB3GAP2, NGEF, TBC1D10B, SIPA1L1, RAPGEF6, RASIP1, PLXNA3, ALS2, TBC1D15, FGD3, PLXNA4, ARHGAP12, DAB2IP, ALS2CL"
266,GO:0043171,5,16,11,"ANPEP, TPP1, ACE, ENPEP, IDE, LNPEP, LTA4H, ADAMTS13, TRHDE, ERAP1, ERAP2"
267,GO:0043200,5,18,17,"ALAD, CASP3, CDKN1B, CDO1, CHUK, CPS1, EDN1, MTOR, GIP, LYN, MTHFR, RELA, SLC1A2, SST, MEAK7, RRAGC, GPRC6A"
268,GO:0043388,5,19,18,"CEBPG, EGF, FOXC1, HMGB1, HMGB2, HES1, IGF1, MMP9, NGF, NME1, PRKN, PLAUR, PPARG, SKI, TXN, EDF1, SIRT2, SUMO4"
269,GO:0043392,5,19,16,"E2F1, GZMA, IFI16, JAK2, JUN, SMO, SUMO3, SP100, TFAP4, SUMO1, HMGA2, HABP4, KDM1A, LEF1, RSF1, SUMO4"
270,GO:0043403,5,16,12,"COL6A1, GJA1, IFRD1, PPP3CA, SGCA, CFLAR, LARGE1, FKRP, HDGFL2, B4GALNT2, MTPN, MYMX"
271,GO:0043473,1,22,21,"ARCN1, ATP7A, LYST, DRD2, EDA, KIT, MC1R, CITED1, NF1, SNAI2, TH, TYR, ATRN, FIG4, RACK1, EDAR, SZT2, KRT76, VANGL1, MYSM1, BLOC1S3"
272,GO:0043588,4,38,32,"ATP7A, COL1A1, COL3A1, COL5A1, COL5A2, COMP, DHCR24, DSP, GJB3, ITGA3, ITGB6, JUP, LTB, PDGFA, PKD1, RYR1, TFAP2B, PTCH2, ADAMTS2, ABCB6, PTGES3, TRAF3IP2, SLC27A4, SLITRK5, COL5A3, SUFU, ATP8A2, ARRDC3, WDR48, FRAS1, WNT10A, DACT2"
273,GO:0043616,4,27,21,"CDH13, CDKN1A, EFNB2, EREG, FGF10, SFN, IL17A, KRT2, PPARD, PTCH1, TP63, FST, KLK8, IFT172, IFT52, WNT16, IFT57, IFT80, NFKBIZ, IFT74, SDR16C5"
274,GO:0043627,5,53,50,"APOA2, ARSB, BGLAP, CAV1, CRH, CTNNA1, CYP27B1, DTYMK, EP300, EPO, ESR1, F7, GATA3, GATA6, GBA1, MSTN, GHRHR, GSTM3, HOXA10, HSP90AA1, IGFBP2, KRT19, SMAD6, MME, MMP2, MMP14, CITED1, TNFRSF11B, PRKAA1, RBBP5, SLC10A1, SRD5A1, TEK, TGFB3, TSHB, WNT7A, TRIM25, KMT2D, ABCB11, ASH2L, ARPC1B, CITED2, SLC34A2, WBP2, DHH, GAL, GHRL, BCAS3, CITED4, CD24"
275,GO:0044331,4,28,16,"CDH1, CDH2, CDH3, CDH4, CDH5, CDH8, CDH11, CDH13, CDH15, CDH17, CTNND1, FER, AFDN, MMP24, CDHR2, PLEKHA7"
276,GO:0044342,4,17,12,"BAD, BGLAP, DACH1, SERPINB1, IGFBP3, IGFBP4, IGFBP5, PDX1, MAP2K1, RAF1, RASGRF1, IRS2"
277,GO:0044344,5,30,24,"ZFP36L1, ZFP36L2, CD44, COL1A1, CPS1, EGR3, EXT2, GCLC, GCLM, NR4A1, HYAL1, CXCL8, LHX1, PAX6, CCL2, SFRP1, CRIPTO, ZFP36, HYAL2, ITGB1BP1, POSTN, KDM5B, SETX, DLL4"
278,GO:0044772,5,18,12,"CCNB1, CCNF, CCNG1, CCNG2, CKS1B, CKS2, CCNA1, CCNB2, CCNO, SMC5, TMOD3, CCNB3"
279,GO:0045165,4,55,52,"PRDM1, BMP2, CASP3, ERBB4, EXT1, FGF8, FGFR2, GAP43, GAS1, GATA1, GATA2, GATA3, GATA4, GATA6, ONECUT1, KDR, SMAD2, MITF, NEUROG1, PML, PPARG, SOX5, TAL1, TGFB1I1, NR2E1, WNT1, WNT2, WNT3, WNT5A, WNT6, WNT7A, WNT7B, WNT8A, WNT8B, WNT10B, WNT11, WNT2B, WNT9A, WNT9B, ONECUT2, SPRY2, PRDM4, KDM6B, HEY2, WNT16, WNT4, SOX6, NEUROD4, WNT10A, WNT5B, WNT3A, GDF7"
280,GO:0045184,5,35,35,"ANK3, DLG4, FLNA, LIMS1, MCC, ADAM11, MDM2, PLK1, RAP2A, USH2A, VCP, ITGA8, AKAP4, CRIPT, IST1, KIF14, TREX1, NLGN1, DZIP1, CORO1C, WHRN, HINFP, CHMP2A, WDPCP, CEP55, SELENOS, RCC2, CHMP1B, PLEKHA1, SMYD3, DERL1, PDZD7, ADGRV1, PHLDB2, NPNT"
281,GO:0045197,5,27,25,"ARF4, CDX2, DLG1, DLG2, DLG3, DLG4, ILK, LLGL2, LLGL1, PRKCI, PRKCZ, DLG5, PATJ, CRB1, SCRIB, PARD6A, ERBIN, PARD3, LRRC7, PALS1, PARD6G, PARD6B, CRB3, PARD3B, CRB2"
282,GO:0045216,5,24,21,"CXADR, FLNA, LIMS1, SMAD3, NF2, PKHD1, PRKCI, TGFB1, TGFB2, TGFB3, TJP1, CLDN1, TJP2, TJP3, LIMS2, HEG1, NLGN4X, CCM2, MARVELD3, MARVELD2, OCLN"
283,GO:0045333,5,41,34,"COX4I1, COX5B, COX6A1, COX6B1, COX6C, COX7A2, COX7B, COX7C, COX8A, COX15, CYC1, CYP1A2, COX1, COX2, COX3, CYTB, NDUFA4, NDUFS4, NFATC4, UQCRB, UQCRC1, UQCRC2, UQCRH, COX5A, SLC25A13, PPARGC1A, UQCR11, UQCRQ, UQCR10, CYCS, CHCHD5, COX4I2, LYRM7, SDHAF4"
284,GO:0045444,4,79,65,"AKT2, BBS1, BBS2, BBS4, CCND1, CEBPA, CEBPD, EGR2, EP300, FOXO1, FOSL2, GATA2, GDF10, FFAR2, GRK5, NR4A1, ID4, IL11, INHBB, KCNJ8, SMAD6, NR4A2, MED1, PSMB8, RNASEL, SREBF1, CNTN2, TCF7L2, TFAP2B, TGFB1I1, WNT1, WNT10B, HMGA2, MKKS, PIAS1, SOCS1, KLF4, MAFB, ATF5, TRIM32, PLCB1, ZFPM2, NIPBL, CLIP3, FBXO9, BSCL2, BBS9, PRLH, ZBTB7A, ERAP1, BBS7, RETN, SENP2, ALOXE3, NOC3L, WNT5B, ARID5B, LRRC8C, WNT3A, OSBPL8, OSBPL11, JDP2, BBS12, ADGRF1, GDF6"
285,GO:0045445,4,22,20,"JAG1, BCL9, DDX5, DTYMK, FGF6, IGF1, ITGB1, LGALS1, MBNL1, NRAS, PLEC, PLG, RB1, MAPK12, SHH, MAML1, DDX17, HINFP, WNT3A, BCL9L"
286,GO:0045453,5,26,20,"ACP5, ADRB2, TPP1, CTNNB1, CTSK, EXT1, PTK2B, IAPP, IHH, IL7, PTH, PTH1R, RAC2, SRC, TRAF6, RAB7A, TNFSF11, GPR55, TCIRG1, NOX4"
287,GO:0045471,5,99,91,"ABAT, ADH6, ADH7, ALAD, BIRC2, ATP5F1A, AVP, BAK1, BGLAP, CASP8, CAT, CBL, CD27, CDK1, CDO1, CHRNB2, CNR1, CLDN3, CLDN7, CPT1A, CRH, CSF3, CTSK, CYP7A1, NQO1, EIF4G1, PTK2B, FECH, FGFR2, FOS, FYN, G6PD, GABBR1, MSTN, GNRH1, GOT2, GRIN1, GRIN2A, GRIN2B, HMGCS2, HTR1B, TNC, IGF1R, IL2, IL13, KCNC2, LEP, MAOB, CYTB, ND4, NPPC, OGG1, PAX6, PENK, POLB, PPARA, PRKCB, PTH, RARA, RGS2, RGS4, RGS7, RPL15, RPS6KB1, S100A8, ST6GAL1, SLC2A4, SLC6A3, SLC10A1, SOD1, SPINK1, SREBF1, TACR1, TBXA2R, TH, CLDN5, TNF, TUFM, TYMS, VCAM1, NR0B2, ABCB11, TNFRSF11A, CLDN1, ADIPOQ, PSMD14, RGS19, EHMT2, DMAP1, SETD7, GRIN3A"
288,GO:0045595,4,36,27,"APC, BIRC2, BCL6, RUNX2, RUNX1, RUNX3, CEBPB, CEBPD, CELA1, FES, FGFR1, LIF, FADS1, POU3F2, PPP2CA, PPP2R1A, KLK6, PTBP1, RAF1, TFAP2B, TNR, TNXB, KLF4, APC2, NANOG, SIK1, HES5"
289,GO:0045596,5,54,44,"ACTB, ACTL6A, BCL7A, CDK6, RBPJ, NOTCH4, POU4F2, MAPK1, SHH, SKIL, SMARCA2, SMARCA4, SMARCC1, SMARCD1, SS18, TGFB1, BCL7C, BCL7B, PRMT5, BICRAL, SUZ12, PRAME, DLL1, BICRA, ACTL6B, WNT4, TENT5C, SINHCAF, PRAMEF1, PRAMEF2, BRD9, HOPX, PRAMEF5, PRAMEF9, PRAMEF12, PRAMEF8, PRAMEF4, PRAMEF13, PRAMEF11, PRAMEF6, PRAMEF25, PRAMEF15, PRAMEF14, PRAMEF27"
290,GO:0045597,5,60,53,"ACTB, ACTL6A, AR, BTC, CDX2, CCN2, CTNNB1, DLX2, EDN3, FGF8, FGFR1, GDNF, GHR, GSK3B, HSP90AB1, CCN1, INS, INSM1, ISL1, JAK2, JUNB, NEUROD1, NF2, PA2G4, SERPINF2, POU4F2, RPS6KA1, RPS6KA3, SMARCA2, SMARCA4, SMARCB1, SMARCC1, SMARCC2, SMARCD1, SMARCD2, SMARCD3, SMARCE1, SOX2, SRF, VHL, DPF1, ARID1A, CCN4, SOCS3, PPP1R13L, BRD7, LEF1, ACTL6B, PBRM1, PHF10, ARID1B, NEUROD4, ARID2"
291,GO:0045730,2,16,14,"CD52, CYBA, CYBB, CD55, NCF2, NCF4, PGAM1, RAC1, RAC2, RAC3, SLC11A1, NOX1, NCF1, CD24"
292,GO:0045785,5,58,50,"ANGPT1, ZFHX3, ATM, AZU1, C1QBP, CCR7, EPHA4, ERBB2, FUT7, HYAL1, IBSP, IL12A, IL12B, ITGA2, ITGAV, LAMA2, LAMB1, LAMB2, LAMC1, MDK, MIP, NID1, P4HB, PIK3R2, PPP3CA, PRKCA, PRSS2, PTPRJ, SAA1, CXCL12, STX3, STX4, TFE3, TGM2, TNF, TPM1, CHRD, TNFRSF18, LDB1, TNFSF18, CYTH3, ADGRG1, BAG4, VAV3, PRKD2, RHOD, APBB1IP, EPB41L4B, FLCN, LAMA1"
293,GO:0045786,5,52,42,"ADCYAP1, ALOX15B, RHOB, BARD1, BMP2, BMP4, BMP7, BRCA1, CASP3, RUNX3, CDK5, CDK6, CEBPA, BRINP1, GATA3, NR4A1, HOXC9, HOXD10, INHA, PTGS2, RB1, RPS6KA2, MAPK12, SIPA1, SUV39H1, TAF6, TGFB1, TP53BP2, ZBTB17, TSC22D2, LILRB1, PPP1R13B, RRP8, SIRT1, RNF167, HTRA2, GMNN, CDT1, TP53I13, MCIDAS, NUPR2, GMNC"
294,GO:0045787,5,36,30,"ASCL1, CALR, CHEK1, FGFR2, FOXG1, HCFC1, IL10, LRP6, MAGEA4, MSX1, PROX1, PTK6, RAD23A, RARA, RPS15A, SLC6A4, SRPK2, TRIM21, MAP3K7, TBX3, TGFB2, TGM1, NR2E1, FOSL1, ZPR1, CCPG1, BCL2L11, CITED2, TRIM32, MARK4"
295,GO:0045926,4,17,14,"ALOX15B, GPC3, HIF1A, IGFBP5, MT1E, MT1F, MT1G, MT1H, MT1M, MT1X, PTK6, ING4, ING5, PNPT1"
296,GO:0045995,5,47,45,"ACTL6A, CDK1, DR1, KAT2A, INSR, LAMA2, LAMA3, LAMA4, LAMA5, NFE2L2, NFRKB, TADA2A, TDG, PHLDA2, YY1, BAG6, RUVBL1, HESX1, KAT2B, TRIP12, MCRS1, TADA3, RUVBL2, WDR5, NIPBL, ZZZ3, RACGAP1, TFPT, UCHL5, RAB14, MBIP, INO80, INO80D, YEATS2, KAT14, SOX17, EHMT1, ACTR5, INO80B, ACTR8, SGF29, INO80C, DHX36, INO80E, LAMA1"
297,GO:0046677,3,19,19,"AOC1, ALPL, ENDOG, HSP90AA1, HYAL1, JAK1, JAK2, MDM2, CIITA, PPP2CB, SLC1A3, TP53, HYAL3, AOC3, HYAL2, CYB5R4, RSRC1, VPS54, ZC3H8"
298,GO:0046686,5,22,21,"ALAD, CAT, CDK1, CDKN1B, CPA1, DTYMK, ERCC1, GCLC, GPI, GSS, KIT, CYTB, NUDT1, NPC1, PCNA, PRNP, PTH, SLC34A1, SOD2, TERT, HAAO"
299,GO:0046907,4,34,30,"APOE, AP3S1, GAK, HPS1, RAB7A, AP3B2, MKKS, AP3B1, AP3D1, STBD1, DNAJC6, AP3S2, APPBP2, CSPG5, AP3M2, HPS5, BLOC1S6, VPS33B, AP3M1, SDCBP2, RAB14, BBS7, FMN2, SPIRE1, VIPAS39, HPS6, HPS3, SPIRE2, HPS4, BBS5"
300,GO:0048144,3,40,35,"CAV1, CDK1, CDKN1A, CKS1B, CKS2, COL3A1, DPH1, ESR1, FGF10, VEGFD, KAT2A, HRAS, KCNJ8, LIF, LIG4, KMT2A, NF1, NGFR, PRDX1, TP53, WNT7B, ABCC9, PTGES3, MORF4L1, ECD, DAZAP1, GNG2, RRN3, BRK1, PDGFC, CD248, RNASEH2B, E2F8, KDM8, ING5"
301,GO:0048265,4,17,14,"CALCA, COL6A1, CRH, DBH, EDNRB, GJA4, PRKCG, RELN, RET, SLC6A2, TAC1, UCN, TRPA1, NMUR2"
302,GO:0048278,5,21,19,"CAV2, STX2, STX1A, STX3, STX4, STX5, SYT1, STX7, STX16, STX11, STX10, STX8, STX6, BVES, STX12, CEP83, STX17, STX1B, STX19"
303,GO:0048468,4,20,11,"DCT, FOXE3, PEX5, SHH, AXIN1, AXIN2, GJC1, IRX5, CYB5R4, IRX3, ARID5B"
304,GO:0048469,5,32,28,"ASCL1, AXL, BFSP1, BTK, RUNX2, CBFB, CTNNB1, FGFR1, FOXJ1, GATA3, GBA1, GHRHR, HES1, IHH, IL15, PPARG, PTH1R, REN, RFX3, CCL19, CCL21, SOX10, BFSP2, LHX6, PLA2G3, SOX18, IL21, HES5"
305,GO:0048511,1,66,59,"CDK1, CDK5, CREBBP, CREM, CSNK2A1, DDB1, DDX5, DHX9, DRD4, EZH2, MTOR, HNF4A, NFKB2, NFYA, PPARG, PRKAA1, PRKAA2, PRKCG, PRKDC, MAPK8, MAPK9, RORB, SFPQ, SIAH2, SP1, NKX2-1, TOP2A, TWIST1, UBE3A, USP7, USP9X, KDM5C, CUL4A, KAT2B, CDK5R1, BTRC, ROCK2, DNM1L, RACK1, ATG7, KDM5B, CBX3, NLGN1, FBXW11, CRTC1, TARDBP, SIN3A, FBXL3, DTL, MAGEL2, PIWIL2, PSPC1, FBXW7, CCAR2, CIPC, SPSB4, OPN4, GRIN3A, SIK1"
306,GO:0048513,3,21,16,"CSH1, CSH2, CSHL1, EDA, FMR1, GH1, GH2, NRG1, TLX1, FXR1, FXR2, NRG2, SPRY1, SPRY2, NRG3, RAI2"
307,GO:0048545,5,17,15,"ABCA2, ACTA1, COL1A1, DAB2, GNRH1, HMGB2, IDH1, LOX, MDM2, RBBP7, SPP1, SRD5A2, SST, PPP1R9B, PAQR8"
308,GO:0048568,5,31,31,"BMPR1A, ERCC1, ERCC2, ERCC3, FGFR2, GATA3, GDNF, HOXB7, HOXD4, PBX1, PBX2, PBX3, POLE, PTCH1, RAD23B, RBBP6, TEAD1, TEAD4, TEAD3, TP53, WNT7B, TEAD2, ZFPM2, SYF2, UTP25, EPN1, MBD3, WDR48, PALB2, PBX4, ARID2"
309,GO:0048589,2,23,19,"ADM, BMPR1A, GAS1, GATA3, GLI2, GLI3, GNAS, SMAD3, SMAD4, SOX10, TBCE, TYMS, EIF4H, ALKBH1, NIPBL, CHST11, STRA6, PYGO2, ASPM"
310,GO:0048678,4,34,31,"APOD, AXL, BAX, BNIP3, CDK1, DPYSL3, DRD2, EPO, FGF2, GIP, GIPR, KCNB1, KCNK2, LYN, MTR, NDP, NPPC, NTRK1, P2RX4, PCSK1, PLCG2, RANGAP1, SLC1A1, SOD1, SOD2, TYROBP, SARM1, FLRT3, TXN2, TREM2, P2RY12"
311,GO:0048856,2,43,29,"EYA1, EYA2, EYA3, HNF4A, HNF4G, HOXD11, PAX2, PAX3, PAX4, PAX5, PAX6, PAX7, PAX9, RXRA, RXRB, RXRG, SPARC, TFAP2B, TFAP2C, NR2F1, NR2F2, NR2E1, NR2C1, NR2C2, PAX8, ZEB2, NR2E3, HINFP, ATXN1L"
312,GO:0048863,4,45,40,"A2M, BGLAP, RUNX2, CDX2, MAPK14, ESR1, EZH2, FGFR1, GATA6, HOXA7, HOXD4, PDX1, JARID2, KIT, KRT14, LIF, EPCAM, FOXO4, MSX1, MSX2, PAX2, PSMD11, SLC9A1, ZIC3, HMGA2, HESX1, NOG, MTF2, NELFB, PHF19, SETD2, METTL5, DNMT3L, LIN28A, SETD6, ELL3, PHF5A, BBS12, SHC4, EPOP"
313,GO:0048870,2,40,30,"ACTB, ACTG1, BCL6, DST, CD34, EPHA2, CTTN, ETS1, ITGB4, MMP14, ENPP2, MAP2K1, PTEN, PTK2, RAC1, SKI, FSCN1, ADAM17, TGFBR1, CLRN1, IER2, ELMO1, DSTN, SCN11A, SH2B1, BRK1, ELMO2, ELMO3, IGSF8, PHACTR1"
314,GO:0048872,3,17,16,"BCR, CDH2, CCR4, CCR7, COL6A1, CYLD, GBA1, POLB, ZFX, AP3B1, SART3, RASSF2, RRN3, WDR48, CARD11, ASXL1"
315,GO:0048873,5,32,27,"BAX, BCL2, CSF1, F2R, FH, FOSL2, GATA1, GATA2, IL7, KRAS, LIPA, KMT2A, NOS3, NOTCH1, P2RX7, PTH, PTPN11, RAC3, SMO, COL14A1, TUBA1A, AKT3, GIGYF2, VPS54, IL20RB, PRDM14, NFKBIZ"
316,GO:0050673,3,47,39,"AR, BAK1, BCL2L1, BMPR1A, RUNX2, NKX2-5, DRD2, EGF, EGFR, EYA1, FGF1, FGF10, FOXE3, B4GALT1, GPC3, HGF, RBPJ, KDR, KIT, NOTCH1, PSEN1, PURA, RB1, ST8SIA1, SMO, STK3, STK4, HNF1B, TRIM24, NOG, CYP7B1, YAP1, NCSTN, NKX2-8, ERRFI1, SAV1, ESRP2, RETNLB, FLCN"
317,GO:0050678,5,17,14,"JAG1, BID, EDNRB, HES1, LAMA5, TACSTD2, SMAD3, PGR, PRKDC, SIX1, FRS2, UHRF1, SIX4, HES5"
318,GO:0050776,4,27,22,"BCL6, CD8B2, CD22, DNASE2, FGL1, FKBP1A, IL4, INPP5D, INPPL1, IRF7, LAG3, SH2D1A, SMAD3, CD200, PDCD1, PTPRD, SPN, HCST, VSIR, CD276, SLA2, DENND1B"
319,GO:0050778,5,36,29,"B2M, C6, C7, C8A, C8B, C8G, C9, CTSG, ELANE, HLA-DMA, HLA-DMB, HLA-DOA, HLA-DOB, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DQB2, HLA-DRA, HLA-DRB1, HLA-DRB5, IL15, CFP, TGFB2, RSAD2, IFNL2, IFNL3, IFNL1"
320,GO:0050808,5,56,45,"APBB2, APP, C1QA, CBLN1, CHRNA7, CTNNB1, CTNND2, DRP2, DVL1, FLNA, GRM5, L1CAM, LRP4, MAPT, PAK3, PIN1, PSEN1, PTK7, SLC1A1, SLC6A1, SLC8A2, SLC8A3, SNCA, SYN1, CNTN2, TNR, TSC1, WNT7B, TUBA1A, PPFIA2, PPFIA1, PPFIA3, MYOT, SEMA3E, KLK8, CD2AP, LRRTM2, CNTN6, NLGN3, NLGN4X, NLGN2, RAB39B, CNTN4, LRRTM1, AGRN"
321,GO:0050873,5,33,25,"ADRB1, ADRB2, ADRB3, BNIP3, CEBPA, CEBPB, FABP4, FABP3, GATA2, LAMB3, MB, ALDH6A1, PTGS2, RGS2, SLC2A4, UCP1, PEX11A, ADIPOQ, ZNF516, SH2B2, PPARGC1A, ERO1A, PRDM16, LRG1, FFAR4"
322,GO:0050877,3,54,50,"CHRNA1, CHRNA2, CHRNA3, CHRNA4, CHRNA5, CHRNA7, CHRNB1, CHRNB2, CHRNB3, CHRNB4, CHRND, CHRNE, CHRNG, GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRR1, GABRR2, GLRA1, GLRB, HTR3A, KCNJ11, REST, WFS1, GLRA3, CHRNA6, HTR3B, SARM1, CHRNA9, GABRQ, CHRNA10, WDR19, ADGRV1, CHRFAM7A, CHMP4B, HTR3C, HTR3D, HTR3E"
323,GO:0050885,5,44,33,"AARS1, ABL1, ADCY5, ALDH1A3, APP, BCR, TPP1, CLN3, DLG4, CLN8, GAA, GM2A, GRIN2C, HEXA, HEXB, NBN, NEFL, NEUROG1, PAFAH1B1, POU4F2, POU4F3, RAC3, SLC1A3, TNR, CNTNAP1, PDE8B, NRXN1, GIGYF2, SHANK1, GPR88, RBFOX1, BLOC1S4, NLGN2"
324,GO:0050890,4,53,39,"ADORA1, APP, BGLAP, C5AR1, CBR3, CHRM1, CHRNA4, CHRNA7, CHRNB2, CTNS, GRM5, HLA-DRA, HOXA1, INS, LHCGR, MGAT3, NF1, RP9, ST3GAL4, SLC1A4, SLC6A3, SLC8A2, TNF, TUSC3, DOP1B, DGCR2, CHL1, GTF2A1L, CYFIP1, NIPBL, CHMP2B, CHD7, NSUN5, GPR158, STRA6, MAGT1, MFSD2A, C12orf57, LCE1D"
325,GO:0050896,1,64,46,"CNGA1, CNGA2, CNGA4, CRX, CRYBB2, HPS1, LCN1, TACSTD2, MIP, NRL, PDE6D, PDE6G, PDE6H, PPT1, RDH5, RLBP1, RPGR, TGFBI, USH2A, CLRN1, BFSP2, IRX5, RIMS1, BBS9, RDH8, SLC45A2, CLIC5, MYO3A, SPATA7, RPGRIP1, NYX, CDH23, BBS10, OPA3, FAM161A, CALHM3, BBS5, MYO3B, CLDN19, CALHM1, SLC24A5, CYP4V2, CRB2, CPLX4, RD3, CPLX3"
326,GO:0050900,4,25,23,"ADA, ADD2, ADORA1, CD34, DBH, F2RL1, FOXJ1, FYN, ICAM1, ITGA6, ITGA3, ITGA7, ITGB7, LYN, MSN, MYH9, PDE4B, ROCK1, SELPLG, SOS1, SRC, YES1, AIMP1"
327,GO:0050905,4,23,22,"CHRNA1, CHRND, DCTN1, EDNRA, FGF12, GBA1, HOXA1, HOXC10, HOXD10, KCNA1, KCNJ8, PEX5, ABCC8, UCHL1, ZMPSTE24, MYCBP2, SPART, SPTBN4, STRA6, FKRP, UBA5, POMK"
328,GO:0050918,5,49,39,"ANGPT1, BMP4, DEFB4A, FGF2, FGF7, FGF8, FGF10, VEGFD, FPR2, HGF, HMGB1, HMGB2, CXCL10, LGALS3, MET, MIF, NTF3, PDGFB, PGF, PLXNB3, PTPRJ, S100A4, CCL3, CCL15, CCL16, CX3CL1, TSC2, VEGFB, VEGFC, SCG2, NRP1, ALKBH1, SEMA5A, GPNMB, COLEC10, SCRIB, DEFB103B, DEFB104A, DEFB103A"
329,GO:0050919,5,39,37,"APOA1, RHOA, DPP4, EFNA5, EPHA7, NRG1, ITGAV, ITGB3, PDGFA, SEMA3F, SLIT1, SLIT3, SEMA3B, SEMA7A, NRP2, SEMA5A, SLIT2, SEMA3E, SEMA3A, SEMA6C, SEMA6B, SEMA4F, SEMA4D, SEMA4B, SEMA3C, FLRT3, FLRT2, SEMA5B, SEMA4C, PLXNA3, SEMA3G, SEMA6A, SEMA4G, LGR6, SEMA4A, SEMA6D, SEMA3D"
330,GO:0051145,5,18,15,"ACVR1, BMP4, CTNNB1, FGF10, FOXF1, GATA6, MEF2C, TBX3, ITGA8, HEY2, WNT4, MRTFB, MRTFA, MYOCD, NPNT"
331,GO:0051146,5,16,13,"AKT1, CASP3, CASP7, CDH2, CHUK, MAPK14, IGF2, IGFBP5, KRAS, RB1, SPAG9, BVES, MTPN"
332,GO:0051276,5,29,26,"ITPA, LIG4, MYC, NPPC, NPR2, PRM1, PRM2, RB1, TP53, KAT6A, NAA10, RAD54L, HAT1, BANF1, PTTG1, PTTG2, TOPBP1, SMCHD1, PUM2, PELO, CDCA8, CENPT, ZNF830, BANF2, H2BC1, CENPW"
